recency	history	used_discount	used_bogo	is_referral	treatment	zip_code_Rural	zip_code_Surburban	zip_code_Urban	channel_Multichannel	channel_Phone	channel_Web	proba_CN	proba_CR	proba_TN	proba_TR	uplift_score	target_class
1	243.22	1	0	0	1	0	1	0	0	0	1	0.37775367	0.08253946	0.39766666	0.1420402	0.16772173	3
11	194.3	0	1	0	1	0	0	1	0	1	0	0.43894768	0.05313275	0.466543	0.041376643	-0.053025566	2
4	387.32	1	0	0	0	0	1	0	1	0	0	0.40516007	0.09470235	0.31339368	0.18674394	0.36785656	1
4	701.66	1	1	1	1	0	1	0	1	0	0	0.3320905	0.04950821	0.49436828	0.12403295	0.14166282	3
1	674.28	1	1	1	1	0	1	0	1	0	0	0.39804414	0.06563656	0.33908722	0.19723214	0.4523916	2
2	113.12	1	0	1	0	0	0	1	0	1	0	0.4783678	0.024132505	0.4470085	0.050491173	0.10693005	0
3	728.88	1	0	1	0	0	0	1	0	1	0	0.432358	0.04557138	0.46392724	0.0581434	0.032038145	0
9	194.16	0	1	0	1	0	1	0	0	1	0	0.46733233	0.027748529	0.4403713	0.06454784	0.14357904	2
4	177.25	1	0	1	0	1	0	0	0	1	0	0.31475344	0.060334496	0.4939979	0.1309142	0.09727575	0
5	29.99	1	0	0	0	1	0	0	0	1	0	0.38504708	0.08261473	0.42560253	0.10673568	0.04769732	0
8	74.85	0	1	1	1	0	0	1	0	0	1	0.479554	0.011376851	0.4672184	0.041850783	0.118072756	2
12	37.46	1	0	1	0	0	0	1	0	1	0	0.54252994	0.005203387	0.42513168	0.027134964	0.10099571	0
11	184.01	1	0	1	0	1	0	0	0	0	1	0.40717775	0.032537237	0.47470087	0.085584104	0.15750973	0
4	248.68	0	1	0	0	0	0	1	0	0	1	0.45370337	0.06400425	0.37811103	0.10418134	0.1847654	0
4	137.28	1	0	1	0	0	0	1	0	0	1	0.44637477	0.04733829	0.46150097	0.044785976	-0.014844969	0
3	29.99	1	0	0	0	0	0	1	0	1	0	0.45818436	0.053627927	0.39643013	0.09175755	0.16635004	0
9	36.32	1	0	0	0	1	0	0	0	0	1	0.37328422	0.040421557	0.45181677	0.13447744	0.26332495	0
1	551.07	1	0	1	0	0	0	1	1	0	0	0.49710062	0.040271603	0.37318954	0.08943823	0.23676965	0
9	315.63	0	1	1	0	0	1	0	1	0	0	0.5243745	0.007165914	0.43500856	0.033451054	0.11585018	0
3	754.7	1	0	1	1	0	1	0	0	0	1	0.33011174	0.045341495	0.5056435	0.11890328	0.13923731	2
10	222.96	1	0	1	1	0	0	1	1	0	0	0.48327848	0.008164582	0.46712136	0.041435614	0.12972665	2
12	29.99	1	0	0	1	0	0	1	0	1	0	0.57613075	0.037817318	0.32781935	0.05823263	0.17848897	3
1	117.65	1	0	0	1	0	0	1	0	0	1	0.61809915	0.03514956	0.27158117	0.07517011	0.32595325	3
6	393.51	1	1	0	0	0	1	0	1	0	0	0.45763156	0.0681995	0.32477364	0.14939526	0.3707382	0
9	109.42	0	1	0	1	0	0	1	0	0	1	0.5224529	0.043902222	0.30951658	0.124128275	0.41745386	2
6	61.49	0	1	0	0	0	1	0	0	0	1	0.45777497	0.056173313	0.4017665	0.08428522	0.1282207	0
6	140.35	1	0	0	1	0	1	0	0	1	0	0.44058478	0.040917173	0.46054724	0.05795082	0.05357708	2
4	231.09	1	0	1	0	0	0	1	0	0	1	0.55062413	0.041639924	0.3526898	0.055046137	0.12939602	0
1	627.41	1	1	1	0	0	1	0	1	0	0	0.3784476	0.10133016	0.35830158	0.16192064	0.20010105	0
12	123.64	0	1	1	1	0	1	0	0	0	1	0.5276781	0.007956539	0.41266206	0.051703285	0.1929747	2
6	102.89	1	0	0	0	0	0	1	0	0	1	0.37600443	0.03490103	0.4960974	0.09299713	0.14585534	0
10	87.52	1	0	1	0	0	0	1	0	0	1	0.42067206	0.02816857	0.5009832	0.050176162	0.056557886	0
4	367.78	1	0	1	1	0	1	0	0	1	0	0.435966	0.042500135	0.47817555	0.04335831	-0.011379331	2
1	873.64	0	1	1	1	0	0	1	1	0	0	0.33082026	0.09510916	0.2230025	0.35106805	0.77648747	2
7	72.38	0	1	1	1	0	0	1	0	0	1	0.5126514	0.016531743	0.42607766	0.0447392	0.12756895	2
6	337.48	1	0	0	1	1	0	0	0	1	0	0.42670447	0.05762774	0.39050558	0.12516218	0.24746948	3
9	233.88	1	0	0	1	0	0	1	0	1	0	0.3875248	0.02872346	0.49654567	0.0872061	0.16076685	2
9	207.66	1	1	0	1	1	0	0	0	1	0	0.28151667	0.06996067	0.4635926	0.18493004	0.17221688	3
8	81.51	1	0	0	1	0	1	0	0	0	1	0.6118157	0.037359696	0.29213884	0.05868576	0.21946003	2
4	80.21	1	0	0	0	0	1	0	0	1	0	0.49006894	0.045211025	0.37896502	0.08575501	0.20013621	0
2	29.99	1	0	1	0	0	1	0	0	0	1	0.40430322	0.050286222	0.46116826	0.084242254	0.087675184	0
6	144.06	0	1	1	1	0	0	1	0	0	1	0.49226215	0.017197603	0.43678808	0.053752124	0.15164179	2
10	154.06	1	0	0	0	1	0	0	0	1	0	0.40776616	0.03922492	0.51506835	0.037940573	-0.03829146	0
3	170.92	0	1	0	1	0	0	1	0	0	1	0.41939852	0.06731022	0.40228006	0.11101122	0.15595323	2
5	29.99	0	1	0	0	0	0	1	0	1	0	0.4442535	0.052102607	0.4186438	0.08500006	0.12759995	0
3	533.24	0	1	1	1	0	1	0	0	0	1	0.40097243	0.034148484	0.46453252	0.10034661	0.19832435	2
1	478.62	1	0	0	1	0	1	0	0	1	0	0.2712694	0.22687669	0.3100247	0.19182917	-0.14640191	3
3	458.72	1	1	0	1	0	0	1	1	0	0	0.39083922	0.19647752	0.2858413	0.126842	-0.0543499	2
3	73.17	1	0	1	1	1	0	0	0	1	0	0.47543487	0.043810267	0.32864493	0.15210997	0.46405035	3
1	29.99	1	0	0	1	0	0	1	0	0	1	0.44251728	0.098203406	0.36286813	0.09641115	0.05660516	2
4	555.03	0	1	1	1	0	1	0	0	0	1	0.5436445	0.02705987	0.3809201	0.04837557	0.13054207	2
2	53.45	1	0	0	1	0	0	1	0	1	0	0.42704993	0.057531845	0.45190716	0.06351106	0.008995317	2
5	156.72	1	0	0	1	0	1	0	0	1	0	0.48144737	0.037375238	0.4308333	0.050344124	0.06517675	2
1	382.04	0	1	0	0	0	1	0	0	0	1	0.43554196	0.11991043	0.33760062	0.10694695	0.049391866	0
4	41.64	0	1	0	1	0	1	0	0	1	0	0.44096038	0.043129012	0.46960524	0.046305384	0.0013231784	2
10	264.47	1	0	1	0	0	0	1	0	1	0	0.5118293	0.013826398	0.42229462	0.05204967	0.16685316	0
5	108.12	0	1	1	1	0	0	1	0	0	1	0.47146818	0.027939972	0.43400317	0.06658871	0.15414757	2
2	143.13	0	1	0	1	0	1	0	0	1	0	0.4393863	0.062230818	0.38794908	0.11043375	0.19504762	3
11	154.05	1	0	1	1	1	0	0	0	0	1	0.3856085	0.028171988	0.5330175	0.053202055	0.045340218	2
3	256.15	1	0	0	0	0	1	0	0	0	1	0.39700657	0.059397694	0.33196676	0.211629	0.51834095	1
2	67.65	0	1	1	1	0	0	1	0	0	1	0.30534658	0.024920076	0.56311613	0.1066172	0.16747814	2
1	272.05	1	1	1	1	0	0	1	0	1	0	0.46397167	0.13562757	0.28459048	0.11581024	0.12607762	2
5	491.41	1	0	0	0	0	0	1	0	0	1	0.30696636	0.18646806	0.34450486	0.16206072	-0.1159558	0
3	104.53	0	1	1	1	0	1	0	0	1	0	0.4321675	0.03700205	0.4185024	0.112328075	0.26548216	3
6	155.0	1	0	0	0	0	0	1	0	0	1	0.44220284	0.04960023	0.4323876	0.07580934	0.096638694	0
8	82.2	1	0	0	0	1	0	0	0	0	1	0.47887567	0.071473286	0.33978435	0.1098667	0.22893734	1
11	29.99	0	1	1	0	0	1	0	0	1	0	0.46835923	0.009628002	0.49183375	0.03017905	0.075340025	0
10	29.99	1	0	0	1	0	0	1	0	0	1	0.46853828	0.038938202	0.392392	0.10013145	0.25314766	3
12	87.82	0	1	0	0	0	0	1	0	0	1	0.49041653	0.06561035	0.37270793	0.0712652	0.08503678	0
4	69.17	1	0	1	1	1	0	0	0	0	1	0.39359805	0.06286152	0.44228414	0.10125631	0.097149715	2
3	391.45	1	0	0	1	0	0	1	0	1	0	0.4538728	0.06421768	0.38471523	0.09719429	0.15547009	3
6	387.0	0	1	0	0	0	0	1	0	1	0	0.42272195	0.050345127	0.3741928	0.15274006	0.36688694	0
8	29.99	1	0	1	0	0	1	0	0	0	1	0.48521054	0.028997874	0.42112347	0.06466807	0.15345141	0
1	184.28	1	0	0	0	0	1	0	0	1	0	0.4217176	0.073080644	0.42000023	0.0852015	0.04190123	1
10	409.82	0	1	1	1	0	0	1	0	0	1	0.40067765	0.05591517	0.44358173	0.09982548	0.122482255	2
6	628.73	1	1	1	0	0	1	0	0	1	0	0.53503054	0.04706455	0.33314887	0.08475607	0.24391626	0
6	29.99	0	1	0	1	1	0	0	0	0	1	0.3769354	0.08254083	0.43289423	0.107629545	0.03895943	2
2	240.41	1	0	0	1	0	0	1	0	0	1	0.48258865	0.051859844	0.34794286	0.11760862	0.31117567	2
2	97.11	1	0	0	0	0	0	1	0	1	0	0.47471344	0.0471711	0.38680103	0.09131435	0.20120406	0
11	209.79	0	1	1	0	0	1	0	1	0	0	0.47130787	0.009262026	0.476691	0.042739127	0.1260157	0
1	70.27	1	0	1	0	0	1	0	0	1	0	0.47519365	0.021951534	0.40791196	0.09494283	0.2893049	0
5	546.84	1	1	1	0	0	0	1	0	1	0	0.43190885	0.09484864	0.36680192	0.10644054	0.08971259	0
6	220.11	1	0	1	1	0	1	0	0	1	0	0.5723726	0.055102963	0.3219271	0.050597306	0.09601186	2
9	155.39	0	1	1	0	0	1	0	0	0	1	0.49163336	0.014480808	0.44763187	0.046253946	0.13008271	0
5	89.19	0	1	1	0	0	0	1	0	1	0	0.45613262	0.034265686	0.46907207	0.04052962	0.019317493	0
3	63.57	0	1	1	1	1	0	0	0	0	1	0.451535	0.035414085	0.38542175	0.1276292	0.35207734	2
1	68.12	1	0	1	0	0	1	0	0	1	0	0.43864527	0.02003462	0.4623056	0.07901453	0.204575	0
10	261.11	0	1	1	1	0	0	1	1	0	0	0.35899755	0.014763576	0.5938486	0.03239024	0.024443652	3
2	40.33	0	1	1	0	0	0	1	0	0	1	0.5220834	0.046073586	0.33360118	0.09824184	0.2928025	0
10	29.99	0	1	0	1	0	0	1	0	0	1	0.45318395	0.04896967	0.39393643	0.10390992	0.22239903	3
5	29.99	1	0	1	1	0	1	0	0	0	1	0.48188406	0.034439325	0.4144331	0.069243565	0.15291956	2
9	286.13	0	1	0	1	0	0	1	1	0	0	0.43160808	0.03391681	0.43872616	0.09574897	0.21257734	2
3	343.12	0	1	0	0	0	0	1	1	0	0	0.5084421	0.04199172	0.3721537	0.07741247	0.19181067	0
6	142.69	1	0	0	1	0	1	0	0	1	0	0.47467402	0.044083044	0.41880837	0.06243463	0.08951594	2
11	230.29	0	1	0	0	0	1	0	0	0	1	0.4247072	0.09645658	0.42342746	0.05540872	-0.1387276	0
9	31.72	1	0	1	0	1	0	0	0	0	1	0.36328253	0.018699743	0.44006237	0.1779553	0.47798163	0
6	189.95	0	1	0	1	0	1	0	0	0	1	0.36156154	0.046021674	0.5191078	0.07330896	0.021664068	2
9	29.99	1	0	0	1	0	1	0	0	1	0	0.51300925	0.028142117	0.39773935	0.06110927	0.1623509	2
11	93.93	1	0	1	0	0	1	0	0	0	1	0.4318162	0.046408564	0.4391043	0.08267099	0.12279669	0
4	104.65	0	1	1	1	0	0	1	0	1	0	0.46709013	0.028104162	0.44782048	0.056985267	0.11226344	2
10	182.34	1	0	1	0	1	0	0	0	1	0	0.47714105	0.01799898	0.47005403	0.034805905	0.06518081	0
10	55.11	1	0	1	1	0	0	1	0	0	1	0.37217295	0.018591497	0.54711574	0.062119775	0.10877253	2
11	74.12	0	1	0	1	0	1	0	0	0	1	0.42007238	0.04999533	0.4972119	0.032720424	-0.08922645	2
2	278.88	1	0	0	1	0	1	0	1	0	0	0.4028504	0.060564682	0.4499978	0.08658709	0.061349735	2
3	347.93	1	1	1	1	0	1	0	0	1	0	0.3862158	0.08083058	0.33855265	0.19440101	0.38338804	2
3	968.09	1	0	1	1	0	0	1	1	0	0	0.5366068	0.030921461	0.36829394	0.06417779	0.18782638	2
6	344.93	1	1	0	1	1	0	0	0	0	1	0.27953425	0.13633597	0.27434862	0.30978116	0.40499267	2
7	103.99	0	1	1	1	0	0	1	0	0	1	0.4456275	0.01761577	0.47143242	0.06532431	0.1673497	2
5	238.99	1	0	0	0	0	1	0	0	1	0	0.42635587	0.08203171	0.40533805	0.086274326	0.028271899	0
1	176.08	0	1	1	0	0	0	1	0	0	1	0.48130858	0.05052715	0.38197905	0.08618524	0.17817333	0
12	167.3	1	0	1	0	0	0	1	0	1	0	0.51866645	0.005533692	0.44179213	0.03400773	0.12183685	0
9	29.99	1	0	0	0	0	0	1	0	1	0	0.51867115	0.027904298	0.36949226	0.08393228	0.26810905	0
3	163.26	0	1	0	0	0	0	1	0	1	0	0.42198896	0.051004846	0.4156977	0.11130852	0.20675012	0
7	244.88	1	0	1	1	0	1	0	0	1	0	0.45282316	0.07405095	0.42620286	0.04692303	-0.08274217	2
10	69.79	0	1	0	0	0	0	1	0	1	0	0.4059662	0.05451766	0.47216627	0.06734991	0.012883648	0
7	157.88	0	1	1	0	0	0	1	0	1	0	0.49120486	0.0057518706	0.43559077	0.06745255	0.2450294	0
3	273.14	1	0	0	1	0	1	0	1	0	0	0.3933861	0.06609001	0.45695287	0.08357108	0.02154702	2
10	29.99	0	1	0	1	1	0	0	0	1	0	0.3585253	0.056030087	0.4659368	0.11950785	0.13794947	2
6	194.15	1	0	1	1	0	1	0	0	0	1	0.48537505	0.026116535	0.42703098	0.061477464	0.14957546	2
9	162.98	1	0	0	1	0	1	0	0	1	0	0.50936574	0.029383061	0.40197122	0.059279993	0.14796108	2
7	146.5	1	0	0	0	0	1	0	0	1	0	0.47819236	0.04483611	0.4230455	0.053926058	0.054670416	1
2	336.7	0	1	1	1	1	0	0	0	1	0	0.41283122	0.061598524	0.405944	0.11962622	0.1955505	2
9	136.09	1	0	0	1	0	1	0	0	1	0	0.5628828	0.029552905	0.33571106	0.07185321	0.25283086	3
6	204.46	1	1	0	1	0	1	0	1	0	0	0.42398944	0.04136035	0.30697125	0.22767897	0.67393297	2
12	107.71	1	0	0	1	0	1	0	0	0	1	0.43457842	0.04928138	0.4414813	0.07465891	0.085595936	2
2	174.66	0	1	1	1	0	0	1	0	1	0	0.4810968	0.02088503	0.41687483	0.081143305	0.24265459	2
10	295.18	1	1	1	0	0	0	1	1	0	0	0.46253607	0.01407293	0.43567306	0.0877179	0.27613634	0
1	100.75	1	0	0	1	0	0	1	0	1	0	0.5866583	0.037412867	0.31390047	0.062028352	0.21010114	2
9	60.4	0	1	0	1	0	0	1	0	1	0	0.39737412	0.03618524	0.46270838	0.10373219	0.19933802	2
5	247.29	0	1	0	0	0	1	0	0	1	0	0.39691743	0.04931894	0.3941019	0.15966174	0.35559818	0
3	448.76	1	0	0	0	0	1	0	0	1	0	0.4222704	0.078791015	0.40575632	0.09318229	0.059025675	0
9	82.53	0	1	1	1	0	1	0	0	1	0	0.43069017	0.0036638905	0.529929	0.035716962	0.10941689	2
9	67.68	1	0	0	0	1	0	0	0	0	1	0.36115247	0.098138876	0.4107121	0.12999661	0.053488776	0
2	51.37	0	1	0	0	0	1	0	0	1	0	0.42112407	0.056575943	0.443097	0.079203	0.066417314	0
11	181.41	0	1	1	0	0	0	1	0	0	1	0.5793329	0.039250545	0.32108855	0.060328025	0.18943214	0
2	338.6	1	0	1	1	0	1	0	0	0	1	0.3969572	0.05887948	0.43275818	0.11140518	0.15111898	2
1	303.19	1	1	0	0	0	0	1	0	1	0	0.42919606	0.07089584	0.32164025	0.17826782	0.42967114	0
5	764.12	0	1	1	1	0	1	0	0	1	0	0.46574464	0.034678023	0.44284767	0.056729693	0.08851578	2
12	57.96	0	1	1	1	0	1	0	0	1	0	0.51293004	0.0055131605	0.43608555	0.04547124	0.16758293	2
6	76.25	1	0	1	1	1	0	0	0	1	0	0.5158839	0.019520568	0.41253573	0.0520598	0.15118912	2
5	172.26	1	0	0	0	0	0	1	0	0	1	0.45503923	0.06696019	0.39316124	0.084839284	0.098422974	0
1	29.99	1	0	1	0	0	1	0	0	0	1	0.41973847	0.062460106	0.45931184	0.058489546	-0.033148825	0
9	241.54	1	1	1	0	0	1	0	0	0	1	0.42553246	0.020906992	0.42520174	0.1283588	0.37009597	0
6	301.93	0	1	1	1	1	0	0	0	1	0	0.42460877	0.02096179	0.50293183	0.05149759	0.09167819	2
7	620.33	1	0	1	0	0	0	1	0	0	1	0.508432	0.028171908	0.40224501	0.06115114	0.15892528	0
2	29.99	1	0	0	0	0	1	0	0	0	1	0.3597694	0.08956944	0.43350053	0.117160656	0.026855037	0
10	116.73	0	1	1	0	0	1	0	0	0	1	0.3521578	0.034586783	0.5562204	0.05703497	0.007146135	0
2	165.48	0	1	0	0	1	0	0	0	0	1	0.33819023	0.11242303	0.36205325	0.18733346	0.18299513	0
3	333.58	1	1	0	1	0	0	1	1	0	0	0.3898409	0.051510192	0.39582723	0.1628217	0.3494919	2
6	729.32	1	1	1	1	0	0	1	0	1	0	0.5623706	0.021195209	0.2298837	0.1865505	0.82330185	2
8	461.85	1	0	0	0	0	1	0	0	1	0	0.45208898	0.051746	0.4184491	0.077715866	0.10785773	0
9	336.95	0	1	0	0	0	0	1	1	0	0	0.41076466	0.024482401	0.45440844	0.110344484	0.27827197	0
6	92.45	0	1	0	0	0	0	1	0	0	1	0.38330498	0.057815768	0.4558484	0.103030875	0.10657404	0
4	98.5	0	1	0	0	0	0	1	0	1	0	0.41150007	0.02447083	0.45254272	0.111486405	0.2830624	0
6	116.95	0	1	0	1	1	0	0	0	1	0	0.5469987	0.034159165	0.33172077	0.08712136	0.29845485	3
7	140.07	1	0	1	0	1	0	0	0	0	1	0.4602377	0.03599033	0.41200885	0.091763064	0.21924832	0
2	29.99	1	0	1	0	1	0	0	0	1	0	0.39235783	0.05061148	0.37000406	0.18702665	0.44300273	1
10	174.62	0	1	0	1	0	0	1	0	1	0	0.6117671	0.036815993	0.2749718	0.07644507	0.32154036	2
3	303.84	1	1	1	0	0	0	1	1	0	0	0.57124996	0.070626	0.24156635	0.11655771	0.4308735	0
5	397.91	0	1	1	0	0	0	1	1	0	0	0.4303974	0.094280556	0.37993267	0.09538933	0.04198268	0
9	194.78	1	0	0	0	0	1	0	0	1	0	0.52856	0.03320382	0.37207377	0.066162385	0.18373582	0
10	47.24	0	1	0	0	1	0	0	0	0	1	0.49849257	0.089207016	0.28417575	0.12812464	0.31793082	0
7	611.45	0	1	1	1	0	0	1	1	0	0	0.4802694	0.021713942	0.46384826	0.03416836	0.050705176	2
1	54.4	1	0	0	1	1	0	0	0	1	0	0.45838457	0.07541326	0.38748145	0.07872078	0.055157214	2
2	559.63	1	0	1	0	0	0	1	1	0	0	0.43769965	0.0397561	0.45489532	0.06764898	0.09238832	0
4	29.99	0	1	1	0	0	0	1	0	0	1	0.49364576	0.037857234	0.44040087	0.028096195	-0.022511646	0
1	40.43	1	0	1	0	0	1	0	0	1	0	0.44424304	0.034152426	0.45945042	0.062154163	0.09554008	0
9	222.56	1	0	0	1	1	0	0	0	0	1	0.392078	0.053920045	0.4485986	0.105403386	0.13872127	2
6	670.6	1	0	1	0	0	1	0	0	1	0	0.68306893	0.020957505	0.24243465	0.05353893	0.30224562	0
5	165.97	0	1	1	0	0	0	1	0	1	0	0.44355932	0.029638924	0.45283958	0.07396213	0.15552613	0
4	141.12	1	0	1	0	1	0	0	0	1	0	0.50993586	0.036308367	0.3764244	0.077331334	0.20791194	0
2	29.99	0	1	1	0	0	1	0	0	1	0	0.41538778	0.036936354	0.46872985	0.07894596	0.124976374	0
10	279.06	1	0	1	1	0	1	0	0	0	1	0.49101648	0.029570272	0.42092565	0.058487646	0.13039318	2
6	29.99	0	1	0	0	0	0	1	0	0	1	0.4412623	0.05827271	0.41189635	0.08856869	0.12063774	0
10	29.99	1	0	0	1	0	1	0	0	0	1	0.47345716	0.037523832	0.41523638	0.0737826	0.15488786	2
4	29.99	1	0	0	1	0	1	0	0	1	0	0.44440705	0.04462545	0.42400882	0.086958684	0.15786366	2
7	70.64	1	0	1	0	0	1	0	0	0	1	0.5398104	0.033153504	0.39643395	0.03060215	0.027597088	0
1	281.13	1	0	0	1	0	1	0	0	0	1	0.36960956	0.08232589	0.4234131	0.12465138	0.09055258	3
3	490.73	1	1	0	0	0	0	1	0	0	1	0.3710792	0.11384251	0.39673078	0.11834751	-0.009997323	0
9	29.99	0	1	1	0	0	1	0	0	0	1	0.45441005	0.023769142	0.45709014	0.064730704	0.14868025	0
11	101.77	0	1	1	1	0	0	1	0	0	1	0.45932376	0.016938759	0.39513177	0.12860571	0.41997555	2
7	627.1	1	0	1	1	0	1	0	0	1	0	0.45988032	0.041919783	0.45648953	0.041710407	0.00036676973	2
2	33.54	0	1	1	0	0	1	0	0	1	0	0.46197474	0.0381723	0.48879528	0.011057664	-0.1084006	0
3	565.68	1	1	1	0	0	1	0	0	0	1	0.45746395	0.053605236	0.30629683	0.18263401	0.53729814	0
6	38.99	1	0	1	0	0	1	0	0	1	0	0.46653453	0.011374832	0.4999587	0.02213196	0.037179682	0
5	283.02	0	1	1	1	0	0	1	0	0	1	0.4632076	0.030047197	0.42826936	0.07847589	0.18789285	2
8	35.67	0	1	0	1	0	1	0	0	1	0	0.4859334	0.029132446	0.43322068	0.051713478	0.10015912	2
10	29.99	0	1	1	1	0	0	1	0	0	1	0.45389476	0.03125569	0.44124326	0.073606305	0.15708372	2
9	189.58	1	0	1	0	0	0	1	0	1	0	0.56819636	0.002941019	0.3857943	0.043068275	0.19055004	0
9	37.99	1	0	0	0	0	1	0	0	1	0	0.43891442	0.0251765	0.47039327	0.06551581	0.13600531	0
4	324.69	0	1	0	0	1	0	0	0	1	0	0.3531734	0.22361177	0.318612	0.10460279	-0.281048	0
11	400.43	0	1	1	1	0	1	0	1	0	0	0.511493	0.0068578087	0.45841345	0.023235738	0.07002398	2
4	214.73	0	1	1	1	0	1	0	0	0	1	0.5020986	0.04110356	0.39953634	0.057261497	0.09937036	2
1	102.01	1	0	0	0	0	1	0	0	0	1	0.5560778	0.046454515	0.31938022	0.07808748	0.23872732	1
6	154.26	0	1	0	1	0	1	0	0	1	0	0.46968043	0.041443698	0.43546346	0.053412415	0.056344256	2
10	248.83	1	0	1	0	0	1	0	0	0	1	0.4618515	0.03055888	0.4545905	0.052999124	0.084707186	0
8	199.35	1	0	0	1	0	1	0	0	0	1	0.52671313	0.03965044	0.34598377	0.08765266	0.26425028	2
9	35.02	1	0	0	0	0	1	0	0	0	1	0.4863027	0.03164002	0.4044041	0.077653185	0.19999835	0
1	463.14	1	0	0	0	0	0	1	1	0	0	0.3604532	0.1307264	0.40599838	0.102822	-0.12813741	0
11	49.53	1	0	0	0	0	1	0	0	1	0	0.4246427	0.02500753	0.49624988	0.054099884	0.08537081	1
5	29.99	1	0	0	0	1	0	0	0	0	1	0.3968363	0.07811105	0.41974026	0.10531233	0.07222463	0
2	505.44	0	1	1	0	0	1	0	0	0	1	0.39979783	0.049909987	0.42841464	0.121877596	0.22098969	1
4	57.16	0	1	1	1	0	0	1	0	0	1	0.46041614	0.029812539	0.45335877	0.0564126	0.09969802	3
9	29.99	0	1	0	0	0	1	0	0	1	0	0.45920143	0.038401704	0.43333492	0.06906195	0.12058311	0
8	325.88	1	0	0	1	0	1	0	0	1	0	0.28498346	0.05150039	0.62399507	0.039521098	-0.18698291	3
2	719.77	1	0	1	1	0	0	1	0	1	0	0.56224597	0.05033835	0.30785367	0.07956203	0.24638464	3
8	148.86	1	0	1	0	0	1	0	0	1	0	0.5023643	0.0075862077	0.45098045	0.039069097	0.12969685	0
6	52.75	1	0	1	0	1	0	0	0	1	0	0.49144468	0.01877384	0.44765866	0.04212275	0.09841494	0
4	84.03	1	0	1	1	0	1	0	0	0	1	0.3500796	0.05606485	0.5394533	0.05440222	-0.09286623	2
11	78.44	0	1	0	0	0	0	1	0	0	1	0.51979613	0.08152007	0.34842846	0.050255314	-0.019032657	0
9	88.86	0	1	1	1	0	1	0	0	0	1	0.39963052	0.022047685	0.5247931	0.053528663	0.08054601	2
7	126.42	0	1	0	0	0	1	0	0	0	1	0.51972795	0.054004338	0.33881745	0.087450266	0.22205062	0
2	122.01	0	1	0	0	1	0	0	0	1	0	0.4471469	0.059381798	0.3577791	0.13569218	0.315484	0
11	29.99	0	1	1	1	0	0	1	0	1	0	0.4880606	0.008816935	0.4690234	0.034099042	0.10006038	2
1	208.03	1	0	0	1	0	0	1	0	1	0	0.6006232	0.05867102	0.2348767	0.10582905	0.443253	2
9	29.99	0	1	1	0	0	1	0	0	0	1	0.45441005	0.023769142	0.45709014	0.064730704	0.14868025	0
7	247.57	1	0	1	1	0	0	1	0	0	1	0.5335301	0.02340527	0.3787643	0.064300336	0.20620242	2
9	267.63	1	0	0	1	0	1	0	0	1	0	0.40397888	0.028139899	0.51036185	0.057519373	0.07233382	3
1	365.41	0	1	1	1	0	0	1	0	1	0	0.38600937	0.021932304	0.4042703	0.18778801	0.5268298	2
10	204.81	1	0	0	0	0	0	1	0	1	0	0.5157744	0.035362907	0.3876092	0.06125341	0.14460015	0
6	114.25	1	0	1	0	0	0	1	0	1	0	0.38456666	0.011421112	0.55054307	0.053469107	0.11936236	0
1	596.85	0	1	1	0	0	0	1	1	0	0	0.5362402	0.035761543	0.27763095	0.1503673	0.57761383	0
5	395.12	1	0	0	1	0	0	1	0	0	1	0.43124723	0.12585118	0.33947656	0.10342509	0.015224621	2
6	232.46	1	1	1	1	0	1	0	0	0	1	0.47799033	0.048624136	0.34274146	0.13064404	0.36728933	2
1	527.55	1	0	1	0	0	0	1	1	0	0	0.3383793	0.04913394	0.5079602	0.10452653	0.0877327	0
1	74.45	0	1	1	1	0	1	0	0	1	0	0.46454635	0.01991141	0.4508943	0.06464798	0.16859522	3
6	106.88	0	1	0	1	0	0	1	0	0	1	0.4463309	0.028886558	0.42498294	0.09979966	0.25877473	2
10	300.29	1	0	0	1	0	0	1	0	1	0	0.45299196	0.01949683	0.45550334	0.07200784	0.19048142	2
1	307.67	0	1	1	0	0	0	1	1	0	0	0.4506067	0.034568105	0.40900707	0.105818175	0.26858634	0
2	809.07	1	0	1	1	0	0	1	0	1	0	0.43443334	0.039086286	0.46571925	0.06076114	0.06573174	2
2	287.66	0	1	0	1	0	0	1	0	1	0	0.4836429	0.05292263	0.33133683	0.13209766	0.37281683	2
3	150.79	1	0	1	1	0	1	0	0	1	0	0.47969288	0.019761443	0.43409497	0.06645071	0.1863809	2
2	548.18	1	0	1	0	0	1	0	0	0	1	0.4881123	0.03696052	0.35710555	0.11782165	0.35538477	0
8	35.49	0	1	1	0	0	0	1	0	0	1	0.4921713	0.06573384	0.4124013	0.029693574	-0.10131404	0
3	839.48	1	1	1	1	0	0	1	1	0	0	0.49409828	0.09716462	0.3115827	0.09715433	0.14671989	2
1	49.71	1	0	0	1	0	1	0	0	0	1	0.32145834	0.07551591	0.43605024	0.16697547	0.17333463	2
11	123.25	1	0	0	1	0	1	0	0	0	1	0.5185981	0.06701342	0.3662226	0.04816593	0.003600888	2
4	29.99	0	1	1	1	0	0	1	0	1	0	0.49064887	0.028543804	0.4606621	0.020145245	-0.026157066	2
4	231.87	1	1	1	1	0	1	0	1	0	0	0.4315252	0.036644954	0.3800159	0.15181391	0.4143661	3
